GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,Winrate
Overall,2022-23,1610612758,SAC,2022-11-17T00:00:00,5,4,1,0.8,3.0,0.4,0.6,0.667,0.0,0.0,0.0,0.2,0.4,0.5,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,-1.0,1.7,0,0,1.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612746,LAC,2022-11-21T00:00:00,5,4,1,0.8,22.3,3.8,9.0,0.422,0.4,3.0,0.133,2.0,2.6,0.769,0.8,3.2,4.0,3.4,1.0,0.6,0.2,0.4,1.4,2.6,10.0,8.8,21.3,0,0,19.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612757,POR,2022-11-19T00:00:00,11,7,4,0.636,35.2,7.6,18.1,0.422,3.4,10.1,0.333,7.6,8.7,0.875,0.9,3.4,4.3,7.0,3.8,0.5,0.3,1.0,1.6,6.8,26.3,1.3,40.5,3,0,42.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612757,POR,2022-11-27T00:00:00,20,11,9,0.55,15.3,2.2,4.6,0.473,0.8,2.2,0.372,0.7,1.0,0.684,0.4,2.1,2.5,0.9,0.7,0.4,0.2,0.2,0.9,0.7,5.8,-1.6,11.0,0,0,11.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612765,DET,2022-11-27T00:00:00,20,4,16,0.2,20.0,1.9,4.9,0.392,1.3,3.7,0.338,0.8,1.0,0.75,0.6,1.8,2.4,0.6,0.6,0.5,0.6,0.1,2.1,0.8,5.8,-5.2,12.1,0,0,12.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612763,MEM,2022-11-25T00:00:00,4,2,2,0.5,4.7,1.3,3.0,0.417,0.0,0.3,0.0,0.3,0.8,0.333,0.3,0.5,0.8,0.8,0.3,0.0,0.0,0.3,0.8,0.5,2.8,-3.8,4.5,0,0,4.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612744,GSW,2022-11-27T00:00:00,21,11,10,0.524,22.9,2.7,4.1,0.644,0.0,0.0,0.0,0.7,1.1,0.583,2.3,4.6,6.9,3.1,0.5,0.4,0.5,0.3,3.0,1.3,6.0,5.4,21.3,1,0,17.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612749,MIL,2022-11-27T00:00:00,19,14,5,0.737,30.9,5.9,11.6,0.511,2.4,5.9,0.411,1.5,1.9,0.778,1.7,4.1,5.8,1.1,1.3,0.7,2.9,0.5,2.3,1.8,15.8,4.9,33.7,2,0,32.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,15,10,5,0.667,10.2,1.6,2.5,0.632,0.0,0.0,0.0,0.6,0.8,0.75,1.0,0.6,1.6,0.5,0.5,0.1,0.1,0.1,1.4,0.9,3.8,-0.1,6.6,0,0,6.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-21T00:00:00,16,10,6,0.625,20.7,3.2,7.6,0.418,2.3,5.6,0.404,1.9,2.3,0.861,0.8,6.4,7.2,2.5,1.1,0.1,0.2,0.3,1.4,2.6,10.6,6.1,22.8,3,0,23.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612748,MIA,2022-11-27T00:00:00,21,10,11,0.476,36.4,4.2,10.9,0.389,2.4,6.8,0.359,3.7,4.3,0.857,0.8,4.1,4.9,6.2,2.5,1.1,0.7,0.7,2.9,3.8,14.6,-0.5,32.6,2,1,31.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612758,SAC,2022-11-25T00:00:00,16,10,6,0.625,14.7,2.2,5.3,0.412,1.3,3.8,0.35,1.0,1.4,0.727,1.1,1.8,2.8,0.8,1.1,0.4,0.4,0.2,1.1,1.1,6.7,1.1,12.6,0,0,13.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612766,CHA,2022-11-28T00:00:00,19,6,13,0.316,16.5,1.9,4.2,0.456,0.6,1.6,0.367,1.1,1.2,0.87,0.2,2.3,2.4,2.5,1.3,0.8,0.2,0.2,1.1,1.1,5.4,-3.8,14.0,0,0,13.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612749,MIL,2022-11-27T00:00:00,9,6,3,0.667,5.6,0.7,1.9,0.353,0.1,0.9,0.125,0.4,0.9,0.5,0.3,0.9,1.2,0.1,0.2,0.0,0.0,0.1,0.4,0.4,1.9,-1.7,3.3,0,0,3.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612746,LAC,2022-11-27T00:00:00,21,12,9,0.571,20.8,3.2,5.6,0.576,0.5,1.7,0.306,1.0,1.2,0.769,0.7,2.5,3.2,1.8,1.0,0.4,0.2,0.3,1.9,1.0,8.0,0.0,15.3,0,0,14.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612760,OKC,2022-11-28T00:00:00,18,7,11,0.389,22.4,3.6,9.6,0.378,1.5,5.3,0.281,0.6,0.9,0.625,0.6,2.3,2.9,1.9,1.0,0.9,0.1,0.4,1.7,0.8,9.3,1.8,17.5,0,0,17.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612745,HOU,2022-11-28T00:00:00,7,1,6,0.143,3.6,0.4,1.0,0.429,0.0,0.1,0.0,0.6,0.9,0.667,0.1,0.9,1.0,0.1,0.3,0.1,0.1,0.0,0.1,0.9,1.4,1.0,3.4,0,0,3.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612762,UTA,2022-11-28T00:00:00,23,12,11,0.522,33.8,8.2,15.5,0.528,2.4,6.3,0.386,3.4,4.2,0.813,2.3,6.1,8.4,2.2,2.1,0.5,0.7,0.8,2.0,3.6,22.2,2.7,37.1,9,0,37.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612740,NOP,2022-11-25T00:00:00,19,11,8,0.579,20.1,2.4,5.8,0.418,0.8,2.3,0.341,1.0,1.3,0.76,0.8,2.1,2.8,2.0,0.9,0.6,0.2,0.4,1.2,1.1,6.6,1.1,14.3,0,0,13.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612748,MIA,2022-11-27T00:00:00,20,10,10,0.5,32.8,4.5,9.2,0.486,1.4,3.3,0.409,1.1,1.4,0.786,1.9,3.3,5.2,2.2,1.2,1.4,0.5,0.5,2.0,1.7,11.4,3.2,25.1,0,0,23.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612766,CHA,2022-10-19T00:00:00,1,1,0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-16T00:00:00,7,4,3,0.571,3.0,0.4,0.9,0.5,0.1,0.4,0.333,0.0,0.0,0.0,0.3,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.1,0.0,1.0,-0.3,2.1,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612745,HOU,2022-11-28T00:00:00,20,5,15,0.25,25.1,4.4,8.1,0.547,1.1,3.1,0.339,1.5,2.3,0.652,1.5,4.0,5.5,1.5,1.4,0.5,0.5,0.7,1.9,1.7,11.4,0.1,21.6,2,0,21.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612745,HOU,2022-11-28T00:00:00,17,4,13,0.235,13.2,1.4,3.6,0.371,1.3,3.5,0.373,1.1,1.2,0.95,0.1,1.0,1.1,0.4,0.4,0.5,0.1,0.0,1.5,1.2,5.1,-0.8,8.3,0,0,9.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612754,IND,2022-11-28T00:00:00,20,12,8,0.6,28.1,6.0,13.6,0.439,2.4,5.8,0.417,4.8,5.9,0.805,1.4,2.7,4.1,1.6,2.1,0.6,0.1,1.2,1.9,4.2,19.1,0.7,26.4,0,0,28.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612749,MIL,2022-11-27T00:00:00,16,12,4,0.75,16.0,1.1,3.5,0.321,0.9,2.8,0.318,0.3,0.4,0.833,0.9,1.1,2.0,0.6,0.4,0.6,0.3,0.1,1.8,0.9,3.4,0.8,8.7,0,0,8.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612755,PHI,2022-11-18T00:00:00,15,8,7,0.533,36.4,8.4,18.2,0.462,2.9,6.8,0.422,3.2,4.3,0.738,0.4,3.1,3.5,4.4,2.0,1.0,0.3,0.9,2.3,3.4,22.9,2.9,35.4,0,0,36.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612752,NYK,2022-11-27T00:00:00,9,3,6,0.333,6.0,0.9,2.2,0.4,0.1,1.0,0.111,0.1,0.4,0.25,0.0,0.2,0.2,0.8,0.1,0.3,0.0,0.0,0.8,0.4,2.0,-0.1,4.3,0,0,3.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612740,NOP,2022-11-21T00:00:00,17,10,7,0.588,35.1,7.4,17.9,0.41,2.4,7.1,0.342,1.6,2.0,0.794,1.1,4.0,5.1,6.1,2.1,1.2,0.6,1.1,1.8,1.6,18.7,6.0,37.3,3,0,35.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612754,IND,2022-11-28T00:00:00,19,11,8,0.579,17.5,2.4,5.3,0.455,0.2,0.6,0.273,0.5,0.6,0.909,0.7,1.7,2.4,4.2,1.8,1.2,0.3,0.2,1.2,1.1,5.5,0.7,17.3,1,0,15.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612750,MIN,2022-11-25T00:00:00,19,10,9,0.526,29.9,4.5,8.4,0.535,1.1,2.9,0.357,1.4,1.8,0.765,1.4,2.1,3.5,1.4,1.5,1.1,1.4,0.4,3.7,1.5,11.4,0.9,23.5,0,0,22.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612766,CHA,2022-11-28T00:00:00,21,6,15,0.286,25.8,3.6,8.1,0.439,1.3,3.4,0.375,1.3,1.5,0.844,1.0,3.6,4.6,2.2,1.4,1.0,0.6,0.8,2.8,1.8,9.7,-4.0,21.7,1,0,20.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612759,SAS,2022-11-26T00:00:00,19,6,13,0.316,21.0,4.0,8.4,0.475,2.0,4.8,0.413,0.5,0.8,0.625,0.3,1.6,1.9,1.3,1.1,0.1,0.2,0.3,1.7,0.8,10.5,-5.7,14.5,0,0,16.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612742,DAL,2022-11-27T00:00:00,15,7,8,0.467,9.1,1.7,3.0,0.578,0.0,0.0,0.0,0.7,1.3,0.55,0.7,1.9,2.6,0.3,1.0,0.2,0.5,0.2,1.2,1.3,4.2,-2.0,8.9,0,0,8.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612766,CHA,2022-11-28T00:00:00,6,2,4,0.333,9.0,1.3,2.7,0.5,0.5,1.2,0.429,1.2,1.2,1.0,0.0,0.7,0.7,1.2,0.3,0.3,0.3,0.0,0.3,1.0,4.3,1.7,8.6,0,0,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612765,DET,2022-11-27T00:00:00,7,0,7,0.0,8.5,0.7,2.6,0.278,0.4,1.9,0.231,0.3,0.3,1.0,0.9,1.0,1.9,0.9,0.1,0.0,0.0,0.3,0.3,0.3,2.1,1.6,5.5,0,0,5.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612750,MIN,2022-11-21T00:00:00,15,8,7,0.533,15.8,1.5,3.5,0.434,0.5,1.9,0.241,0.4,0.4,1.0,0.3,1.3,1.6,3.7,0.6,0.8,0.1,0.2,0.4,0.4,3.9,4.7,13.5,0,0,11.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612755,PHI,2022-11-28T00:00:00,19,11,8,0.579,28.0,4.2,10.2,0.409,1.9,5.4,0.359,0.7,1.1,0.667,1.1,3.2,4.3,3.3,1.8,2.1,0.5,0.5,2.0,1.0,11.0,-0.8,27.0,0,0,25.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612758,SAC,2022-11-28T00:00:00,15,8,7,0.533,12.1,2.2,3.8,0.579,0.2,1.0,0.2,0.7,0.7,0.909,0.5,2.4,2.9,0.7,0.7,0.3,0.1,0.1,1.1,0.7,5.3,0.1,10.5,0,0,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612751,BKN,2022-11-25T00:00:00,20,9,11,0.45,10.9,1.5,3.6,0.423,1.1,2.8,0.382,0.5,0.5,1.0,0.3,0.6,0.8,1.1,0.4,0.2,0.1,0.1,0.5,0.5,4.6,-1.6,7.5,0,0,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612755,PHI,2022-11-28T00:00:00,17,12,5,0.706,22.8,4.4,8.2,0.536,0.9,2.2,0.432,1.6,1.9,0.844,0.9,2.6,3.6,3.5,1.8,0.3,0.2,0.5,1.5,1.8,11.4,4.3,20.5,1,0,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612750,MIN,2022-11-28T00:00:00,1,0,1,0.0,4.5,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,10.0,12.1,0,0,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612758,SAC,2022-11-28T00:00:00,19,10,9,0.526,19.0,2.7,5.8,0.459,0.8,2.6,0.32,0.4,0.6,0.727,0.1,1.2,1.3,2.1,1.1,0.4,0.1,0.2,1.5,1.7,6.6,-0.3,11.8,0,0,11.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,19,12,7,0.632,36.9,10.1,20.6,0.488,3.7,9.1,0.41,5.1,5.8,0.882,0.8,3.2,4.0,5.0,3.1,1.4,0.4,0.8,2.5,4.6,28.9,3.4,43.6,2,0,45.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,21,13,8,0.619,34.2,6.1,11.2,0.545,0.2,0.9,0.211,2.6,3.8,0.684,2.8,6.2,9.0,2.3,2.2,1.0,1.4,0.9,2.7,3.0,15.0,-0.1,34.0,7,0,31.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,7,4,3,0.571,3.5,0.6,1.1,0.5,0.1,0.3,0.5,0.0,0.0,0.0,0.1,1.4,1.6,0.0,0.0,0.1,0.0,0.0,0.3,0.0,1.3,3.6,3.6,0,0,3.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612758,SAC,2022-11-17T00:00:00,2,1,1,0.5,4.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,-4.5,2.0,0,0,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612758,SAC,2022-11-28T00:00:00,19,10,9,0.526,22.6,5.2,10.8,0.481,1.9,5.5,0.352,1.9,2.1,0.9,0.4,1.7,2.1,4.3,1.8,0.6,0.2,0.7,1.8,1.7,14.3,-1.2,23.9,0,0,24.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612744,GSW,2022-11-27T00:00:00,18,9,9,0.5,14.8,1.6,3.9,0.394,0.8,2.6,0.326,1.0,1.2,0.818,0.3,1.6,1.8,0.6,1.1,0.4,0.3,0.2,0.7,1.1,4.9,-1.9,8.9,0,0,9.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612750,MIN,2022-11-28T00:00:00,4,2,2,0.5,2.8,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8,0.667,0.0,0.8,0.8,0.0,0.5,0.0,0.0,0.0,0.3,0.3,0.5,-2.0,0.9,0,0,1.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612763,MEM,2022-11-27T00:00:00,17,12,5,0.706,32.9,9.9,20.9,0.472,1.8,4.8,0.37,6.9,9.2,0.756,1.3,5.1,6.4,7.6,3.8,1.1,0.3,1.9,1.8,7.3,28.5,6.2,47.9,5,1,46.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612751,BKN,2022-11-25T00:00:00,12,7,5,0.583,10.8,1.2,2.9,0.4,1.0,2.2,0.462,0.0,0.0,0.0,0.4,1.8,2.3,1.0,0.7,0.4,0.2,0.0,1.3,0.1,3.3,2.3,8.6,0,0,8.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612764,WAS,2022-11-28T00:00:00,18,10,8,0.556,27.0,3.5,7.9,0.444,1.2,3.1,0.375,0.8,1.2,0.714,0.4,3.2,3.7,5.2,0.7,0.8,0.2,0.3,1.2,1.3,9.0,3.7,23.4,0,0,21.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612746,LAC,2022-11-27T00:00:00,19,12,7,0.632,30.5,5.7,11.9,0.48,2.2,5.5,0.394,0.9,1.3,0.75,0.4,4.6,5.0,2.0,1.0,0.8,0.3,0.2,2.4,1.2,14.6,1.3,25.9,1,0,25.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612740,NOP,2022-11-28T00:00:00,18,10,8,0.556,27.6,4.2,8.6,0.49,2.2,5.4,0.402,1.7,1.8,0.939,1.3,3.2,4.4,1.2,0.7,1.1,0.4,0.2,1.7,1.4,12.3,1.6,23.3,1,0,23.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-28T00:00:00,21,11,10,0.524,36.8,8.1,18.5,0.441,2.0,6.0,0.344,2.2,2.5,0.887,0.7,5.2,5.9,6.6,2.6,1.9,0.3,0.7,1.7,2.5,20.6,0.6,41.7,3,1,39.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612743,DEN,2022-11-28T00:00:00,16,10,6,0.625,29.4,6.8,15.5,0.435,1.8,5.1,0.358,2.0,2.6,0.78,0.6,3.2,3.8,5.0,2.1,1.1,0.2,0.6,1.1,2.5,17.3,4.4,31.0,1,0,30.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612758,SAC,2022-11-28T00:00:00,17,9,8,0.529,28.8,3.9,9.6,0.402,1.8,5.4,0.326,0.9,1.1,0.833,0.8,3.0,3.8,1.0,1.6,0.8,0.6,0.6,2.1,1.1,10.4,0.5,19.1,0,0,19.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612760,OKC,2022-11-21T00:00:00,14,5,9,0.357,12.8,2.1,4.8,0.433,1.0,3.1,0.318,0.9,1.1,0.75,0.5,3.0,3.5,0.8,0.5,0.1,0.6,0.2,1.7,1.3,6.0,2.7,12.8,0,0,12.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612752,NYK,2022-11-20T00:00:00,5,2,3,0.4,2.6,0.6,0.6,1.0,0.6,0.6,1.0,0.2,0.6,0.333,0.0,0.6,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.4,2.0,1.4,2.5,0,0,3.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612740,NOP,2022-11-25T00:00:00,18,10,8,0.556,22.4,4.1,6.1,0.673,0.3,0.7,0.385,0.9,1.2,0.762,1.7,3.6,5.3,1.9,0.9,0.8,0.8,0.2,1.9,1.6,9.4,4.8,22.5,0,0,20.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612754,IND,2022-11-28T00:00:00,15,10,5,0.667,20.7,2.6,5.7,0.453,1.4,3.3,0.429,0.5,0.5,1.0,0.4,1.9,2.3,2.9,0.9,0.9,0.2,0.2,2.5,0.9,7.1,0.1,16.5,0,0,15.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612754,IND,2022-11-28T00:00:00,16,9,7,0.563,21.8,2.5,6.8,0.37,1.4,4.1,0.338,1.2,1.5,0.792,0.5,2.7,3.2,1.3,1.1,0.5,0.6,0.7,2.6,1.8,7.6,0.1,15.5,0,0,15.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,14,9,5,0.643,9.2,1.2,2.6,0.472,0.3,0.9,0.308,0.5,0.6,0.875,0.1,0.8,0.9,1.2,0.4,0.4,0.0,0.1,0.6,0.9,3.2,0.5,7.0,0,0,6.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612755,PHI,2022-11-28T00:00:00,21,12,9,0.571,19.7,3.5,7.3,0.477,2.4,5.4,0.447,0.6,0.7,0.867,0.2,2.0,2.1,1.2,0.8,0.5,0.3,0.1,2.2,1.0,10.0,1.1,16.0,0,0,17.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
